item_number,set_name,theme,pieces,price,amazon_price,year,ages,pages,minifigures,packaging,weight,unique_pieces,size
60272,Elite Police Boat Transport,"NA",166,"NA","NA",2020,Ages_5+,92,"NA",Box,0.38Kg (0.84 lb),107,"NA"
41398,Stephanie's House,Friends,170,39.99,"NA",2020,Ages_4+,92,3,Box,"NA",116,Small
70842,Emmet's Triple-Decker Couch Mech,THE LEGO® MOVIE 2™,312,29.99,"NA",2019,Ages_8+,92,3,Box,"NA",98,Small
71717,Journey to the Skull Dungeons,NINJAGO®,401,29.99,"NA",2020,Ages_7+,92,4,Box,"NA",164,Small
75294,Bespin Duel,Star Wars™,295,39.99,"NA",2020,Ages_18+,96,"NA",Box,"NA",121,Small
80006,White Dragon Horse Bike,Monkie Kid,259,34.99,"NA",2020,Ages_6+,96,3,"NA","NA",134,Small
40353,"Reindeer, Elf and Elfie",BrickHeadz,281,19.989999999999998,"NA",2019,Ages_10+,97,"NA",Box,0.28Kg (0.63 lb),116,Small
41343,Heartlake City Airplane Tour,Friends,323,"NA","NA",2018,Ages_6-12,100,1,Box,"NA",176,Small
60274,Elite Police Lighthouse Capture,"NA",189,"NA","NA",2020,Ages_5+,100,2,Box,0.38Kg (0.84 lb),108,"NA"
71703,Storm Fighter Battle,NINJAGO®,165,29.99,"NA",2020,Ages_4+,100,3,Box,"NA",96,Small
11011,Bricks and Animals,Classic,1500,59.99,"NA",2020,Ages_4+,101,"NA",Box,"NA",339,Small
21055,Burj Khalifa,"NA",333,"NA","NA",2019,Ages_NA,108,"NA",Box,"NA","NA","NA"
41350,Spinning Brushes Car Wash,Friends,325,29.99,"NA",2018,Ages_7-12,108,2,Box,"NA",174,Small
60260,Air Race,City,140,39.99,"NA",2020,Ages_5+,108,3,Box,"NA",84,Small
11009,Bricks and Lights,Classic,441,29.99,"NA",2020,Ages_5+,109,"NA",Box,"NA",173,Small
40411,Creative Fun 12-in-1,"NA",240,19.989999999999998,"NA",2020,Ages_7+,112,"NA",Box,0.33Kg (0.74 lb),113,"NA"
75956,Quidditch Match,Harry Potter™,500,39.99,"NA",2018,Ages_7-14,112,6,Box,"NA",205,Small
80103,Dragon Boat Race,"NA",643,"NA","NA",2019,Ages_8+,116,15,Box,"NA",221,"NA"
41456,Unikingdom Fairground Fun,Unikitty!™,515,"NA","NA",2018,Ages_7-12,124,6,Box,"NA",254,Small
80007,Iron Bull Tank,Monkie Kid,430,49.99,"NA",2020,Ages_7+,124,3,"NA","NA",160,Small
80104,Lion Dance,"NA",882,79.989999999999995,"NA",2020,Ages_8+,124,8,Box,"NA",174,"NA"
80101,Chinese New Year's Eve Dinner,"NA",615,"NA","NA",2019,Ages_8+,128,6,Box,"NA",167,"NA"
41256,Rainbow Caterbus,Trolls World Tour,395,39.99,"NA",2020,Ages_6+,132,5,Box,"NA",170,Small
71704,Kai Fighter,NINJAGO®,513,39.99,"NA",2020,Ages_8+,132,"NA",Box,"NA",174,Small
75932,Jurassic Park Velociraptor Chase,Jurassic World™,360,39.99,"NA",2018,Ages_6-12,132,4,Box,"NA",195,Small
10263,Winter Village Fire Station,Creator Expert,1166,99.99,"NA",2018,Ages_12+,136,8,Box,1.37Kg (3.01 lb),323,Small
71720,Fire Stone Mech,NINJAGO®,968,69.989999999999995,"NA",2020,Ages_9+,136,5,Box,"NA",260,Small
40337,Mini Gingerbread House,"NA",499,19.989999999999998,"NA",2019,Ages_10+,140,"NA",Box,0.32Kg (0.7 lb),94,"NA"
75291,Death Star Final Duel,Star Wars™,775,99.99,"NA",2020,Ages_9+,140,4,Box,"NA",241,Small
75293,Resistance I-TS Transport,Star Wars™,932,99.99,"NA",2020,Ages_9+,140,"NA",Box,"NA",215,Small
11717,Bricks Bricks Plates,Classic,1504,69.989999999999995,"NA",2020,Ages_4-99,144,"NA",Box,"NA",332,Small
75188,Resistance Bomber (Finch Dallow version),Star Wars™,780,"NA","NA",2018,Ages_9-14,144,5,Box,1.42Kg (3.12 lb),252,Small
75274,TIE Fighter Pilot,Star Wars™,724,59.99,"NA",2020,Ages_18+,148,"NA",Box,"NA",155,Small
75979,Hedwig,Harry Potter™,630,39.99,"NA",2020,Ages_10+,148,1,Box,"NA",166,Small
31078,Tree House Treasures,Creator 3-in-1,260,29.99,"NA",2018,Ages_7-12,152,2,Box,"NA",119,Small
60175,Mountain River Heist,City,387,"NA","NA",2018,Ages_5-12,156,4,Box,"NA",210,Small
80008,Monkie Kid's Cloud Jet,Monkie Kid,390,59.99,"NA",2020,Ages_8+,168,4,"NA","NA",199,Small
71719,Zane's Mino Creature,NINJAGO®,616,49.99,"NA",2020,Ages_8+,172,4,Box,"NA",202,Small
10262,James Bond Aston Martin DB5,Creator Expert,1295,149.99,"NA",2018,Ages_16+,173,"NA",Box,"NA",310,Small
75980,Attack on The Burrow,Harry Potter™,1047,99.99,"NA",2020,Ages_9+,180,8,Box,"NA",383,Small
40366,LEGO House Dinosaurs,"NA",864,"NA","NA",2019,Ages_10+,188,"NA",Box,"NA",230,"NA"
60270,Police Brick Box,City,301,39.99,"NA",2020,Ages_5+,188,4,Tub,1Kg (2.21 lb),162,Small
31098,Outback Cabin,Creator 3-in-1,305,29.99,"NA",2019,Ages_7+,196,2,Box,0.54Kg (1.19 lb),141,Small
80010,Demon Bull King,Monkie Kid,585,89.99,"NA",2020,Ages_9+,200,3,"NA","NA",264,Small
71721,Skull Sorcerer's Dragon,NINJAGO®,1016,79.989999999999995,"NA",2020,Ages_9+,200,6,Box,"NA",303,Small
41258,Vibe City Concert,Trolls World Tour,494,59.99,"NA",2020,Ages_6+,204,"NA",Box,"NA",216,Small
41432,Alpaca Mountain Jungle Rescue,Friends,512,59.99,"NA",2020,Ages_7+,208,2,Box,"NA",270,Small
80009,Pigsy's Food Truck,Monkie Kid,455,69.989999999999995,"NA",2020,Ages_8+,212,4,"NA","NA",299,Small
42112,Concrete Mixer Truck,Technic™,1163,119.99,"NA",2020,Ages_10+,216,"NA",Box,"NA",127,Small
41431,Heartlake City Brick Box,Friends,321,39.99,"NA",2020,Ages_5+,220,2,Tub,"NA",121,Small
75181,Y-wing Starfighter,Star Wars™,1967,199.99,"NA",2018,Ages_14+,220,2,Box,"NA",359,Small
43179,Mickey Mouse and Minnie Mouse,Disney™,1739,179.99,"NA",2020,Ages_18+,236,"NA",Box,"NA",420,Small
80011,Red Son's Inferno Truck,Monkie Kid,1111,119.99,"NA",2020,Ages_9+,244,5,"NA","NA",350,Small
40346,LEGOLAND,"NA",1336,"NA","NA",2019,Ages_8+,256,11,Box,"NA",500,"NA"
71722,Skull Sorcerer's Dungeons,NINJAGO®,1171,99.99,"NA",2020,Ages_9+,256,8,Box,"NA",425,Small
80012,Monkey King Warrior Mech,Monkie Kid,975,149.99,"NA",2020,Ages_10+,272,6,"NA","NA",435,Small
10273,Haunted House,Creator Expert,3231,249.99,"NA",2020,Ages_18+,312,8,Box,"NA",467,Small
71705,Destiny's Bounty,NINJAGO®,1781,129.99,"NA",2020,Ages_9+,316,7,Box,"NA",479,Small
80105,Chinese New Year Temple Fair,"NA",1664,119.99,"NA",2020,Ages_8+,320,14,Box,"NA",409,"NA"
60203,Ski Resort,City,806,89.99,"NA",2019,Ages_6+,328,11,Box,1.5Kg (3.31 lb),348,Small
71044,Disney Train and Station,Powered UP,2925,329.99,"NA",2019,Ages_12+,397,5,Box,4.12Kg (9.09 lb),509,Small
76139,1989 Batmobile,Batman™,3306,249.99,"NA",2019,Ages_16+,404,3,Box,"NA",484,Small
21318,Tree House,Ideas,3036,199.99,"NA",2019,Ages_16+,428,4,Box,3.8Kg (8.37 lb),482,Small
70840,Welcome to Apocalypseburg!,THE LEGO® MOVIE 2™,3178,299.99,"NA",2019,Ages_16+,452,13,Box,"NA",692,Small
75936,Jurassic Park: T. rex Rampage,Jurassic World™,3120,249.99,"NA",2019,Ages_16+,464,6,Box,"NA",525,Small
80013,Monkie Kid's Team Secret HQ,Monkie Kid,1105,169.99,"NA",2020,Ages_10+,556,7,"NA","NA",622,Small
21323,Grand Piano,Ideas,3662,349.99,"NA",2020,Ages_18+,564,"NA",Box,"NA",345,Small
42115,Lamborghini Sián FKP 37,Technic™,3696,379.99,"NA",2020,Ages_18+,657,"NA",Box,"NA",293,Small
10275,Elf Club House,"NA",1197,"NA","NA",2020,Ages_18+,"NA","NA",Box,"NA","NA","NA"
11915,NINJAGO Build Your Own Adventure parts,"NA","NA","NA","NA",2018,Ages_NA,"NA",1,Polybag,"NA","NA","NA"
11917,Animal Atlas parts,"NA",60,"NA","NA",2018,Ages_6+,"NA","NA",Polybag,"NA",36,"NA"
11920,Parts for Star Wars: Build Your Own Adventure Galactic Missions,"NA",66,"NA","NA",2019,Ages_NA,"NA",1,Polybag,"NA",34,"NA"
11923,Parts for Harry Potter: Build Your Own Adventure,"NA",101,"NA","NA",2019,Ages_6+,"NA",1,Polybag,"NA","NA","NA"
11926,Parts for Wooden Minifigure,"NA",29,"NA","NA",2019,Ages_NA,"NA","NA",Polybag,"NA",21,"NA"
21038,Las Vegas,"NA",487,"NA","NA",2018,Ages_12+,"NA","NA",Box,"NA","NA","NA"
30342,Lamborghini Huracán Super Trofeo EVO,Speed Champions,70,4.99,"NA",2020,Ages_6+,"NA","NA",Polybag,"NA",32,Small
30370,Diver,"NA",22,"NA","NA",2020,Ages_5+,"NA",1,Polybag,0.03Kg (0.06 lb),20,"NA"
30385,Super Mushroom Surprise,"NA",18,4.99,"NA",2020,Ages_6+,"NA","NA",Polybag,"NA",15,"NA"
30420,Harry Potter and Hedwig: Owl Delivery,"NA",31,"NA","NA",2020,Ages_NA,"NA",1,Polybag,"NA",19,"NA"
30541,Build a Duck,"NA",10,1.99,"NA",2018,Ages_6+,"NA","NA",Polybag,"NA",6,"NA"
30576,Christmas Tree,"NA",70,4.99,"NA",2020,Ages_6+,"NA","NA",Polybag,"NA",27,"NA"
30614,Lex Luthor,"NA",4,"NA","NA",2018,Ages_NA,"NA",1,Polybag,"NA",4,"NA"
30617,Green Lantern Jessica Cruz,"NA",4,"NA","NA",2018,Ages_NA,"NA",1,Polybag,"NA",4,"NA"
30623,SHAZAM!,"NA",5,"NA","NA",2019,Ages_6+,"NA",1,Polybag,"NA",5,"NA"
31199,Marvel Studios Iron Man,LEGO® Art,3167,119.99,"NA",2020,Ages_18+,"NA","NA",Box,"NA",35,Small
40303,Vehicle Set,"NA",79,"NA","NA",2018,Ages_6+,"NA","NA",Polybag,0.08Kg (0.17 lb),43,"NA"
40304,Numbers,"NA",11,5.99,"NA",2018,Ages_1½+,"NA","NA",Polybag,"NA",10,"NA"
40309,Food Accessories,Xtra,30,3.99,"NA",2018,Ages_6+,"NA","NA",Polybag,0.02Kg (0.04 lb),16,Small
40310,Botanical Accessories,Xtra,24,3.99,"NA",2018,Ages_6+,"NA","NA",Polybag,0.02Kg (0.05 lb),11,Small
40313,Bicycles,Xtra,21,3.99,"NA",2018,Ages_6+,"NA","NA",Polybag,0.01Kg (0.03 lb),13,Small
40316,Geoffrey,"NA","NA","NA","NA",2018,Ages_NA,"NA","NA",Box,"NA","NA","NA"
40318,MSC Cruises,"NA",181,"NA","NA",2019,Ages_8+,"NA","NA",Box,"NA",59,"NA"
40341,Sea Accessories,Xtra,24,3.99,"NA",2019,Ages_6+,"NA","NA",Polybag,0.03Kg (0.06 lb),22,Small
40356,LEGO House Exclusive Minifigure 2019,"NA",7,"NA","NA",2019,Ages_4+,"NA",1,Other,"NA",7,"NA"
40357,BYGGLEK,"NA",201,"NA","NA",2020,Ages_NA,"NA","NA",Box,"NA","NA","NA"
40381,Monkey King,BrickHeadz,175,9.99,"NA",2020,Ages_10+,"NA","NA",Box,"NA",56,Small
40386,Batman,LEGO® Brick Sketches™,115,19.989999999999998,"NA",2020,Ages_8+,"NA","NA",Box,"NA",54,Small
40391,First Order Stormtrooper,Star Wars™,151,19.989999999999998,"NA",2020,Ages_8+,"NA","NA",Box,"NA",55,Small
40394,LEGO House Chef,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA",Polybag,"NA",6,"NA"
40400,Bird in a tree,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA",Polybag,"NA",22,"NA"
40401,Dog and Cat Friendship Day,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA",Polybag,"NA",30,"NA"
40402,Youth Day Kids,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA",Polybag,"NA",36,"NA"
40403,Literacy Day Unicorn,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA",Polybag,"NA","NA","NA"
40404,Teachers' Day,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA",Polybag,"NA","NA","NA"
40412,Hagrid & Buckbeak,Harry Potter™,270,19.989999999999998,"NA",2020,Ages_10+,"NA","NA",Box,"NA",89,Small
40414,Monty Mole & Super Mushroom,"NA",163,"NA","NA",2020,Ages_NA,"NA",2,Box,"NA",83,"NA"
40422,Frankenstein,BrickHeadz,108,9.99,"NA",2020,Ages_10+,"NA","NA",Box,"NA","NA",Small
40423,Halloween Hayride,"NA",148,12.99,"NA",2020,Ages_7+,"NA","NA",Box,"NA",77,"NA"
40424,Winter Snowball Fight,"NA",149,12.99,"NA",2020,Ages_7+,"NA","NA",Box,"NA",78,"NA"
40428,The Joker,LEGO® Brick Sketches™,170,19.989999999999998,"NA",2020,Ages_8+,"NA","NA",Box,"NA",71,Small
40429,Ninjago World,"NA",440,"NA","NA",2020,Ages_NA,"NA",4,Box,"NA",138,"NA"
40431,BB-8,Star Wars™,171,19.989999999999998,"NA",2020,Ages_8+,"NA","NA",Box,"NA",68,Small
40432,Rebuild the World minifigure,"NA","NA","NA","NA",2019,Ages_NA,"NA","NA","NA","NA",6,"NA"
40438,Extra Dots - Levi Jeans Confetti Bag,"NA",110,"NA","NA",2020,Ages_NA,"NA","NA",Foil pack,"NA","NA","NA"
40474,Build your own Monkey King,"NA",24,"NA","NA",2020,Ages_6+,"NA","NA",Polybag,"NA",18,"NA"
40501,The Wooden Duck,"NA",621,"NA","NA",2020,Ages_10+,"NA","NA",Box,"NA",163,"NA"
41410,Andrea's Summer Play Cube,"NA",43,"NA","NA",2020,Ages_6+,"NA","NA",Plastic canister,"NA",39,"NA"
41411,Stephanie's Summer Play Cube,"NA",47,"NA","NA",2020,Ages_6+,"NA","NA",Plastic canister,"NA",37,"NA"
41412,Olivia's Summer Play Cube,"NA",48,"NA","NA",2020,Ages_6+,"NA","NA",Plastic canister,"NA",39,"NA"
41413,Mia's Summer Play Cube,"NA",50,"NA","NA",2020,Ages_6+,"NA","NA",Plastic canister,"NA",40,"NA"
41414,Emma's Summer Play Cube,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA","NA","NA",45,"NA"
41420,Friends Advent Calendar,Friends,236,29.99,"NA",2020,Ages_6+,"NA","NA",Box,"NA",163,Small
41909,Mermaid Vibes Bracelets,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA",Polybag,"NA","NA","NA"
41910,Ice Cream Besties Bracelets,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA",Polybag,"NA","NA","NA"
41918,Adventure Bracelets,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA",Polybag,"NA","NA","NA"
42113,Bell-Boeing V-22 Osprey,"NA",1636,"NA","NA",2020,Ages_11+,"NA","NA",Box,"NA",167,"NA"
45025,Coding Express,LEGO® Education,234,198.95,"NA",2018,Ages_2-5,"NA",6,Box,"NA",109,Small
45026,Tubes,LEGO® Education,150,139.94999999999999,"NA",2020,Ages_3-6,"NA","NA",Box,"NA",49,Small
45027,Letters,"NA",130,"NA","NA",2020,Ages_3 - 6,"NA","NA",Box,"NA",33,"NA"
45028,My XL World,LEGO® Education,480,239.95,"NA",2020,Ages_2-6,"NA","NA",Box,"NA",109,Small
45029,Animals,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA","NA","NA",59,"NA"
45030,People,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA","NA","NA",44,"NA"
45601,Large Hub,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA","NA","NA",1,"NA"
45602,Large Angular Motor,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA","NA","NA",1,"NA"
45603,Medium Angular Motor,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA","NA","NA",1,"NA"
45604,Distance Sensor,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA","NA","NA",1,"NA"
45605,Colour Sensor,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA","NA","NA",1,"NA"
45606,Force Sensor,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA","NA","NA",1,"NA"
45610,Large hub battery,"NA",1,"NA","NA",2020,Ages_NA,"NA","NA","NA","NA",1,"NA"
45680,Expansion Set,LEGO® Education,603,99.95,"NA",2020,Ages_10+,"NA","NA",Box,"NA",103,Small
45806,FIRST LEGO League (FLL) Challenge 2018 - Into Orbit,"NA","NA","NA","NA",2018,Ages_NA,"NA",2,Box,"NA",338,"NA"
45807,Mission Moon,"NA",693,"NA","NA",2018,Ages_NA,"NA","NA",Box,"NA",203,"NA"
45813,Challenge Set 2020,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA","NA","NA",229,"NA"
45814,Explore Set,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA",Box,"NA",216,"NA"
45815,Discover Set,"NA","NA","NA","NA",2020,Ages_NA,"NA","NA",Box,"NA",23,"NA"
51515,Robot Inventor,"NA",949,"NA","NA",2020,Ages_10+,"NA","NA",Box,"NA","NA","NA"
60268,City Advent Calendar,City,342,29.99,"NA",2020,Ages_5+,"NA","NA",Box,"NA",183,Small
60271,Main Square,City,1517,199.99,"NA",2020,Ages_6+,"NA","NA",Box,"NA",510,Small
71361,Paragoomba,LEGO® Super Mario™,23,4.99,"NA",2020,Ages_6+,"NA","NA",Foil pack,"NA","NA",Small
71374,Nintendo Entertainment System,LEGO® Super Mario™,2646,229.99,"NA",2020,Ages_18+,"NA",1,Box,"NA",516,Small
71377,King Boo and the Haunted Yard,LEGO® Super Mario™,431,49.99,"NA",2020,Ages_8+,"NA",3,Box,"NA",144,Small
75279,Star Wars Advent Calendar,Star Wars™,311,39.99,"NA",2020,Ages_6+,"NA","NA",Box,"NA",185,Small
75290,Mos Eisley Cantina,Star Wars™,3187,349.99,"NA",2020,Ages_18+,"NA","NA",Box,"NA","NA",Small
75318,The Child,"NA","NA","NA","NA",2020,Ages_10+,"NA","NA",Box,"NA","NA","NA"
75546,Minions in Gru's Lab,"NA",87,"NA","NA",2020,Ages_NA,"NA","NA",Box,"NA","NA","NA"
75547,Minion Pilot in Training,"NA",119,"NA","NA",2020,Ages_NA,"NA","NA",Box,"NA","NA","NA"
75550,Minions Kung Fu Battle,"NA",310,"NA","NA",2020,Ages_NA,"NA","NA",Box,"NA","NA","NA"
75978,Diagon Alley,Harry Potter™,5544,399.99,"NA",2020,Ages_16+,"NA",14,Box,"NA",1067,Small
75981,Harry Potter Advent Calendar,Harry Potter™,335,39.99,"NA",2020,Ages_7+,"NA","NA",Box,"NA",196,Small
75987,Omnic Bastion,"NA",182,"NA","NA",2018,Ages_10+,"NA","NA",Box,"NA",78,"NA"
77906,Wonder Woman,DC,255,39.99,"NA",2020,Ages_7+,"NA","NA",Box,"NA","NA",Small
80014,Sandy's Speedboat,Monkie Kid,394,59.99,"NA",2020,Ages_8+,"NA",4,Box,"NA",188,Small
80015,Monkie Kid's Cloud Roadster,Monkie Kid,659,69.989999999999995,"NA",2020,Ages_8+,"NA","NA",Box,"NA",227,Small
80016,The Flaming Foundry,Monkie Kid,1427,139.99,"NA",2020,Ages_9+,"NA","NA",Box,"NA",425,Small
88005,Headlight Set,Powered UP,1,9.99,"NA",2018,Ages_7+,"NA","NA",Polybag,0.01Kg (0.03 lb),"NA",Small
88006,Boost Hub,Powered UP,1,79.989999999999995,"NA",2019,Ages_7+,"NA","NA","NA","NA",1,Small
88007,Distance Sensor,Powered UP,1,13.99,"NA",2019,Ages_7+,"NA","NA","NA","NA",1,Small
88008,Motor,Powered UP,1,16.989999999999998,"NA",2019,Ages_7+,"NA","NA",Polybag,0.05Kg (0.1 lb),1,Small
88009,Hub,Powered UP,1,49.99,"NA",2019,Ages_7+,"NA","NA","NA","NA",1,Small
88010,Remote Control,Powered UP,1,22.99,"NA",2019,Ages_7+,"NA","NA","NA","NA",1,Small
88011,Train motor,Powered UP,7,13.99,"NA",2019,Ages_7+,"NA","NA","NA","NA",3,Small
88012,Technic Hub,Powered UP,1,89.99,"NA",2020,Ages_7+,"NA","NA","NA","NA",1,Small
88013,Technic Large Motor,Powered UP,1,39.99,"NA",2020,Ages_7+,"NA","NA","NA","NA",1,Small
88014,Technic XL Motor,Powered UP,1,39.99,"NA",2020,Ages_7+,"NA","NA","NA","NA",1,Small
2000455,FIRST LEGO League Jr. promotional set,"NA","NA","NA","NA",2019,Ages_NA,"NA","NA",Polybag,"NA",9,"NA"
2000456,Spike Prime Marketing Kit,"NA",150,"NA","NA",2019,Ages_NA,"NA","NA",Polybag,"NA",32,"NA"
4000025,LEGO Ferguson Tractor,"NA","NA","NA","NA",2018,Ages_NA,"NA","NA",Box,"NA","NA","NA"
4000026,LEGO House Tree of Creativity,"NA",837,"NA","NA",2018,Ages_NA,"NA",1,Box,"NA",132,"NA"
4000028,House,"NA",64,"NA","NA",2018,Ages_6+,"NA","NA",Box,"NA","NA","NA"
4000029,Windmill,"NA",45,"NA","NA",2018,Ages_6+,"NA","NA",Box,"NA","NA","NA"
4000030,Truck,"NA",44,"NA","NA",2018,Ages_6+,"NA","NA",Box,"NA","NA","NA"
4000031,Exclusive T. rex,"NA",70,"NA","NA",2018,Ages_6+,"NA","NA",Box,"NA",24,"NA"
4000034,LEGO System House,"NA","NA","NA","NA",2019,Ages_NA,"NA","NA",Box,"NA","NA","NA"
4000036,LEGO Play Day polybag,"NA",39,"NA","NA",2019,Ages_6+,"NA","NA",Polybag,"NA",22,"NA"
4002018,Employee Christmas Gift,"NA",1099,"NA","NA",2018,Ages_NA,"NA","NA",Box,"NA","NA","NA"
4002019,Christmas X-wing,"NA",1038,"NA","NA",2019,Ages_10+,"NA",3,Box,"NA","NA","NA"
41900,Rainbow Bracelet,DOTS,33,4.99,"NA",2020,Ages_6+,"NA","NA",Foil pack,"NA",9,Small
43187,Rapunzel's Tower,Disney™,369,59.99,"NA",2020,Ages_6+,"NA","NA",Box,"NA",185,Small
43188,Aurora's Forest Cottage,Disney™,300,39.99,"NA",2020,Ages_5+,"NA","NA",Box,"NA",163,Small
45678,SPIKE Prime Set,LEGO® Education,528,329.95,"NA",2020,Ages_10+,"NA",2,"NA","NA",108,Small
71367,Mario's House & Yoshi,LEGO® Super Mario™,205,29.99,"NA",2020,Ages_6+,"NA",2,Box,"NA",114,Small
71368,Toad's Treasure Hunt,LEGO® Super Mario™,464,69.989999999999995,"NA",2020,Ages_8+,"NA",4,Box,"NA",195,Small
71369,Bowser's Castle Boss Battle,LEGO® Super Mario™,1010,99.99,"NA",2020,Ages_8+,"NA","NA",Box,"NA",346,Small
71371,Propeller Mario Power-Up Pack,LEGO® Super Mario™,13,9.99,"NA",2020,Ages_6+,"NA","NA",Box,"NA",11,Small
